elapsed time,x-position,y-position,MAC address
2.789099,-1.748817,-12.24286,5D:9E:B3:CE:BD:30
4.56127,8.370895,-12.10024,66:12:26:26:81:1D
4.796386,-2.980629,-9.717019,5D:9E:B3:CE:BD:30
4.931785,-8.732327,15.13272,08:51:25:0A:86:40
4.931785,-2.311772,-0.6244938,4C:13:EB:BA:33:C9
5.319445,-7.845912,15.89798,DC:AA:7B:8A:1A:9C
5.958698,8.116504,-0.2330918,8E:29:D1:CF:8C:98
6.564419,5.692322,-11.26961,66:12:26:26:81:1D
6.800235,-4.21033,-7.195505,5D:9E:B3:CE:BD:30
6.937575,-9.642164,12.5664,08:51:25:0A:86:40
6.937575,-4.652798,0.9263306,4C:13:EB:BA:33:C9
7.323062,-10.62534,16.01578,DC:AA:7B:8A:1A:9C
7.492488,12.37309,-9.306134,00:F6:FC:40:A6:75
7.851668,3.577006,-13.77614,9F:E0:B0:0F:B5:C0
7.868704,3.119514,-1.33596,9C:41:C2:81:13:BA
7.972884,8.92654,2.467919,8E:29:D1:CF:8C:98
8.319382,-9.896708,-7.737796,BC:09:25:4C:5F:CD
8.573568,3.005722,-10.43649,66:12:26:26:81:1D
8.810685,-5.444083,-4.665681,5D:9E:B3:CE:BD:30
8.946372,-10.534,9.899234,08:51:25:0A:86:40
8.946372,-6.997334,2.479481,4C:13:EB:BA:33:C9
9.336071,-13.44231,16.09956,DC:AA:7B:8A:1A:9C
9.508168,12.58168,-6.491899,00:F6:FC:40:A6:75
9.858076,0.7966211,-13.37641,9F:E0:B0:0F:B5:C0
9.875379,2.851974,1.460616,9C:41:C2:81:13:BA
9.980457,9.733917,5.16006,8E:29:D1:CF:8C:98
10.33344,-9.976123,-4.91924,BC:09:25:4C:5F:CD
10.58848,0.3114132,-9.600975,66:12:26:26:81:1D
10.81119,-6.671732,-2.14837,5D:9E:B3:CE:BD:30
10.94963,-11.41609,7.26122,08:51:25:0A:86:40
10.94963,-9.3354,4.028344,4C:13:EB:BA:33:C9
11.33959,-16.24599,16.18292,DC:AA:7B:8A:1A:9C
11.50929,12.78876,-3.697993,00:F6:FC:40:A6:75
11.8653,-1.98489,-12.97653,9F:E0:B0:0F:B5:C0
11.88196,2.584446,4.257067,9C:41:C2:81:13:BA
11.98299,10.53927,7.845444,8E:29:D1:CF:8C:98
12.3403,-10.05525,-2.11074,BC:09:25:4C:5F:CD
12.59332,-2.369412,-8.769646,66:12:26:26:81:1D
12.816,-7.902022,0.3743546,5D:9E:B3:CE:BD:30
12.95643,-11.39588,5.833898,08:51:25:0A:86:40
12.95643,-10.75212,4.479176,4C:13:EB:BA:33:C9
13.34661,-18.31442,16.20506,DC:AA:7B:8A:1A:9C
13.51955,12.99679,-0.8913285,00:F6:FC:40:A6:75
13.87156,-4.765072,-12.57683,9F:E0:B0:0F:B5:C0
13.88823,2.316962,7.053069,9C:41:C2:81:13:BA
13.98322,11.34369,10.52774,8E:29:D1:CF:8C:98
14.34061,-10.13413,0.688574,BC:09:25:4C:5F:CD
14.59676,-5.048371,-7.9389,66:12:26:26:81:1D
14.82412,-9.052717,2.820048,5D:9E:B3:CE:BD:30
14.96813,-10.14315,5.067982,08:51:25:0A:86:40
14.96813,-11.51763,2.765572,4C:13:EB:BA:33:C9
15.36112,-17.75101,15.93176,DC:AA:7B:8A:1A:9C
15.5201,13.20381,1.901773,00:F6:FC:40:A6:75
15.88024,-7.548608,-12.17665,9F:E0:B0:0F:B5:C0
15.89708,2.04913,9.852685,9C:41:C2:81:13:BA
15.9951,12.15279,13.22566,8E:29:D1:CF:8C:98
16.34075,-10.42445,3.091087,BC:09:25:4C:5F:CD
16.59715,-7.723262,-7.109409,66:12:26:26:81:1D
16.82644,-9.073588,3.827018,5D:9E:B3:CE:BD:30
16.98414,-9.458163,5.303841,08:51:25:0A:86:40
16.98414,-12.14535,0.06541785,4C:13:EB:BA:33:C9
17.36333,-15.12129,15.44451,DC:AA:7B:8A:1A:9C
17.52408,13.41118,4.699674,00:F6:FC:40:A6:75
17.88824,-10.3312,-11.77661,9F:E0:B0:0F:B5:C0
17.90521,1.907473,12.38555,9C:41:C2:81:13:BA
18.00435,12.53953,15.13601,8E:29:D1:CF:8C:98
18.3464,-10.75901,4.643203,BC:09:25:4C:5F:CD
18.60881,-10.41322,-6.275249,66:12:26:26:81:1D
18.83541,-9.271733,4.796703,5D:9E:B3:CE:BD:30
18.993,-7.638071,5.282949,08:51:25:0A:86:40
18.993,-12.62449,-2.705873,4C:13:EB:BA:33:C9
19.37104,-12.35552,14.94347,DC:AA:7B:8A:1A:9C
19.53569,13.61935,7.50822,00:F6:FC:40:A6:75
19.89126,-13.10688,-11.37756,9F:E0:B0:0F:B5:C0
19.90792,3.546434,13.5175,9C:41:C2:81:13:BA
20.01787,11.39408,14.83241,8E:29:D1:CF:8C:98
20.34953,-10.09336,3.919082,BC:09:25:4C:5F:CD
20.60929,-12.82669,-6.03501,66:12:26:26:81:1D
20.84991,-10.48586,6.703091,5D:9E:B3:CE:BD:30
21.0039,-6.131204,3.06381,08:51:25:0A:86:40
21.0039,-13.06577,-4.580541,4C:13:EB:BA:33:C9
21.37537,-9.594398,14.44328,DC:AA:7B:8A:1A:9C
21.54544,13.82732,10.31418,00:F6:FC:40:A6:75
21.89342,-15.88138,-10.97868,9F:E0:B0:0F:B5:C0
21.91157,6.332418,13.84232,9C:41:C2:81:13:BA
22.03116,9.235845,13.07015,8E:29:D1:CF:8C:98
22.3604,-7.810568,2.362936,BC:09:25:4C:5F:CD
22.61712,-15.00791,-6.297917,66:12:26:26:81:1D
22.86597,-11.25016,7.219824,5D:9E:B3:CE:BD:30
23.00897,-4.784199,0.601012,08:51:25:0A:86:40
23.00897,-13.26566,-6.770277,4C:13:EB:BA:33:C9
23.37768,-6.985606,13.89254,DC:AA:7B:8A:1A:9C
23.55828,14.03562,13.12445,00:F6:FC:40:A6:75
23.90033,-18.41467,-10.55344,9F:E0:B0:0F:B5:C0
23.92043,9.1212,14.17631,9C:41:C2:81:13:BA
24.03779,7.075395,11.27975,8E:29:D1:CF:8C:98
24.36614,-5.480811,0.7953534,BC:09:25:4C:5F:CD
24.63041,-16.89764,-4.634017,66:12:26:26:81:1D
24.87371,-9.888101,6.036666,5D:9E:B3:CE:BD:30
25.01405,-3.43719,-1.861801,08:51:25:0A:86:40
25.01405,-13.76138,-9.533275,4C:13:EB:BA:33:C9
25.38153,-4.488974,12.62521,DC:AA:7B:8A:1A:9C
25.56107,14.24287,15.92069,00:F6:FC:40:A6:75
25.9057,-19.03148,-9.008287,9F:E0:B0:0F:B5:C0
25.92236,11.90563,14.49576,9C:41:C2:81:13:BA
26.04135,4.908017,9.499179,8E:29:D1:CF:8C:98
26.36775,-3.155859,-0.768994,BC:09:25:4C:5F:CD
26.6327,-17.20273,-4.16683,66:12:26:26:81:1D
26.87778,-7.742451,4.228859,5D:9E:B3:CE:BD:30
27.02372,-2.733483,-3.490778,08:51:25:0A:86:40
27.02372,-14.25824,-12.30259,4C:13:EB:BA:33:C9
27.38873,-1.98604,11.34774,DC:AA:7B:8A:1A:9C
27.56479,14.37209,18.46913,00:F6:FC:40:A6:75
27.91579,-18.10197,-6.400753,9F:E0:B0:0F:B5:C0
27.93245,14.13907,14.57849,9C:41:C2:81:13:BA
28.05268,2.732232,7.711704,8E:29:D1:CF:8C:98
28.37848,-0.8203099,-2.340473,BC:09:25:4C:5F:CD
28.64292,-15.65817,-5.57874,66:12:26:26:81:1D
28.88659,-5.591738,2.416781,5D:9E:B3:CE:BD:30
29.03124,-3.571083,-2.886581,08:51:25:0A:86:40
29.03124,-14.75176,-15.05338,4C:13:EB:BA:33:C9
29.40106,0.5232766,10.067,DC:AA:7B:8A:1A:9C
29.57655,13.15656,19.19803,00:F6:FC:40:A6:75
29.92254,-17.12583,-3.766342,9F:E0:B0:0F:B5:C0
29.9392,14.25565,13.19797,9C:41:C2:81:13:BA
30.06694,0.5532817,5.921628,8E:29:D1:CF:8C:98
30.39462,1.521536,-3.916189,BC:09:25:4C:5F:CD
30.65711,-13.60431,-7.510908,66:12:26:26:81:1D
30.90053,-3.435531,0.6000754,5D:9E:B3:CE:BD:30
31.04137,-5.311309,-0.7248709,08:51:25:0A:86:40
31.04137,-14.40964,-16.44703,4C:13:EB:BA:33:C9
31.40237,3.018863,8.793287,DC:AA:7B:8A:1A:9C
31.58201,10.62325,18.29118,00:F6:FC:40:A6:75
31.92346,-16.15252,-1.13957,9F:E0:B0:0F:B5:C0
31.94247,12.91492,10.77558,9C:41:C2:81:13:BA
32.06778,-1.61115,4.14348,8E:29:D1:CF:8C:98
32.39581,3.845992,-5.480202,BC:09:25:4C:5F:CD
32.66175,-11.56018,-9.433911,66:12:26:26:81:1D
32.90776,-1.286504,-1.21058,5D:9E:B3:CE:BD:30
33.05046,-6.651479,1.307919,08:51:25:0A:86:40
33.05046,-12.39311,-15.7713,4C:13:EB:BA:33:C9
33.41286,5.525884,7.513731,DC:AA:7B:8A:1A:9C
33.59377,7.997644,17.272,00:F6:FC:40:A6:75
33.934,-15.17453,1.49982,9F:E0:B0:0F:B5:C0
33.95066,11.538,8.324386,9C:41:C2:81:13:BA
34.07235,-3.779614,2.362021,8E:29:D1:CF:8C:98
34.397,6.170473,-7.044234,BC:09:25:4C:5F:CD
34.67305,-9.50925,-11.36331,66:12:26:26:81:1D
34.91374,0.8611887,-3.020111,5D:9E:B3:CE:BD:30
35.05635,-5.695186,3.509813,08:51:25:0A:86:40
35.05635,-9.900595,-14.48469,4C:13:EB:BA:33:C9
35.41943,7.966269,6.243408,DC:AA:7B:8A:1A:9C
35.60738,5.369637,16.25188,00:F6:FC:40:A6:75
