elapsed time,x-position,y-position,MAC address
6.580802,-4.478098,13.70859,55:C6:A7:9C:44:53
6.677804,11.12738,-7.993843,E6:84:00:DC:FE:FE
8.215553,14.16074,-0.1799472,D0:7D:C7:D4:F9:C8
8.587122,-4.201927,10.91335,55:C6:A7:9C:44:53
8.687774,13.37898,-9.681629,E6:84:00:DC:FE:FE
10.22581,13.28256,2.493887,D0:7D:C7:D4:F9:C8
10.59574,-3.925439,8.114903,55:C6:A7:9C:44:53
10.69674,15.62946,-11.36857,E6:84:00:DC:FE:FE
12.22736,12.40817,5.15615,D0:7D:C7:D4:F9:C8
12.59658,-3.650023,5.327299,55:C6:A7:9C:44:53
12.69815,17.15798,-12.33044,E6:84:00:DC:FE:FE
14.22983,11.53339,7.819634,D0:7D:C7:D4:F9:C8
14.60029,-3.377424,2.680169,55:C6:A7:9C:44:53
14.70129,16.93564,-11.24133,E6:84:00:DC:FE:FE
16.23224,10.65864,10.48303,D0:7D:C7:D4:F9:C8
16.60358,-2.599072,2.05064,55:C6:A7:9C:44:53
16.7056,15.57581,-8.822356,E6:84:00:DC:FE:FE
18.24546,9.801993,13.07853,D0:7D:C7:D4:F9:C8
18.61132,-1.087009,3.835717,55:C6:A7:9C:44:53
18.71494,14.19179,-6.373299,E6:84:00:DC:FE:FE
20.24689,8.651701,13.77118,D0:7D:C7:D4:F9:C8
20.61772,0.5617374,6.109899,55:C6:A7:9C:44:53
20.72382,12.80809,-3.924802,E6:84:00:DC:FE:FE
22.25594,6.875782,12.08106,D0:7D:C7:D4:F9:C8
22.63062,2.215824,8.391449,55:C6:A7:9C:44:53
22.7303,11.42603,-1.479226,E6:84:00:DC:FE:FE
24.26352,5.099648,9.969759,D0:7D:C7:D4:F9:C8
24.6323,3.703019,10.70273,55:C6:A7:9C:44:53
24.73257,10.04688,0.961217,E6:84:00:DC:FE:FE
26.2672,3.311824,7.84597,D0:7D:C7:D4:F9:C8
26.6435,5.361749,12.96289,55:C6:A7:9C:44:53
26.74825,8.658503,3.417998,E6:84:00:DC:FE:FE
28.28332,1.414281,5.756422,D0:7D:C7:D4:F9:C8
28.65496,7.053399,15.21421,55:C6:A7:9C:44:53
28.75599,7.275584,5.8651,E6:84:00:DC:FE:FE
30.29008,-0.4744578,3.676568,D0:7D:C7:D4:F9:C8
30.65636,8.736579,17.45426,55:C6:A7:9C:44:53
30.7703,5.888141,8.320217,E6:84:00:DC:FE:FE
32.29575,-2.362163,1.597852,D0:7D:C7:D4:F9:C8
32.65812,10.132,19.13552,55:C6:A7:9C:44:53
32.77926,4.50438,10.76882,E6:84:00:DC:FE:FE
34.30975,-4.257712,-0.4895007,D0:7D:C7:D4:F9:C8
34.66746,10.63015,18.39364,55:C6:A7:9C:44:53
34.79478,3.116105,13.22541,E6:84:00:DC:FE:FE
36.32473,-6.154186,-2.57787,D0:7D:C7:D4:F9:C8
36.68061,10.42937,15.69983,55:C6:A7:9C:44:53
36.79897,1.73563,15.6682,E6:84:00:DC:FE:FE
38.33327,-8.044596,-4.659565,D0:7D:C7:D4:F9:C8
38.68182,10.18814,12.90853,55:C6:A7:9C:44:53
38.81452,0.3770787,18.07213,E6:84:00:DC:FE:FE
40.34898,-9.736472,-6.580517,D0:7D:C7:D4:F9:C8
40.69296,9.945705,10.10339,55:C6:A7:9C:44:53
40.82498,-0.07834736,18.81132,E6:84:00:DC:FE:FE
42.35022,-9.377453,-7.471871,D0:7D:C7:D4:F9:C8
42.69852,9.703952,7.306038,55:C6:A7:9C:44:53
42.82648,0.7436839,17.17114,E6:84:00:DC:FE:FE
44.36656,-6.849372,-7.391921,D0:7D:C7:D4:F9:C8
44.70372,9.462242,4.509187,55:C6:A7:9C:44:53
44.82872,2.024483,14.67773,E6:84:00:DC:FE:FE
46.36864,-4.05454,-7.179247,D0:7D:C7:D4:F9:C8
46.7057,9.220918,1.716823,55:C6:A7:9C:44:53
46.83009,3.304729,12.1854,E6:84:00:DC:FE:FE
48.37972,-1.247143,-6.965614,D0:7D:C7:D4:F9:C8
48.71564,8.978633,-1.086648,55:C6:A7:9C:44:53
48.83139,4.584931,9.693153,E6:84:00:DC:FE:FE
50.38049,1.545861,-6.753077,D0:7D:C7:D4:F9:C8
50.72033,8.736979,-3.882798,55:C6:A7:9C:44:53
50.84478,5.872862,7.185861,E6:84:00:DC:FE:FE
52.38363,4.34217,-6.540287,D0:7D:C7:D4:F9:C8
52.73708,8.493874,-6.695756,55:C6:A7:9C:44:53
52.85934,7.161548,4.6771,E6:84:00:DC:FE:FE
54.39445,7.149204,-6.32668,D0:7D:C7:D4:F9:C8
54.7422,8.252177,-9.492491,55:C6:A7:9C:44:53
54.8763,8.451768,2.165353,E6:84:00:DC:FE:FE
56.40036,9.94938,-6.113596,D0:7D:C7:D4:F9:C8
56.75768,8.009229,-12.3037,55:C6:A7:9C:44:53
56.87869,9.732664,-0.3282412,E6:84:00:DC:FE:FE
58.40789,12.75182,-5.900342,D0:7D:C7:D4:F9:C8
58.77412,7.766173,-15.11624,55:C6:A7:9C:44:53
58.8831,11.01485,-2.824359,E6:84:00:DC:FE:FE
60.41642,15.55566,-5.686983,D0:7D:C7:D4:F9:C8
60.77513,7.559854,-17.76426,55:C6:A7:9C:44:53
60.88876,12.29784,-5.322036,E6:84:00:DC:FE:FE
62.42617,18.31833,-5.476753,D0:7D:C7:D4:F9:C8
62.7875,8.758335,-18.95318,55:C6:A7:9C:44:53
62.89313,13.58001,-7.818103,E6:84:00:DC:FE:FE
64.43315,19.27742,-5.271581,D0:7D:C7:D4:F9:C8
64.79987,11.46991,-18.71379,55:C6:A7:9C:44:53
64.89441,14.8602,-10.31032,E6:84:00:DC:FE:FE
66.43465,17.52858,-5.015242,D0:7D:C7:D4:F9:C8
66.80842,14.26233,-18.38289,55:C6:A7:9C:44:53
66.90442,16.14597,-12.81341,E6:84:00:DC:FE:FE
