elapsed time,x-position,y-position,MAC address
6.951758,13.47822,-14.98869,65:45:FC:17:8C:7F
8.395339,-5.991579,8.722982,4A:6A:DD:11:0F:57
8.96519,10.68479,-15.36609,65:45:FC:17:8C:7F
10.40145,-3.922095,6.824233,4A:6A:DD:11:0F:57
10.97548,7.895724,-15.74291,65:45:FC:17:8C:7F
12.40296,-1.857367,4.929842,4A:6A:DD:11:0F:57
12.98991,5.100907,-16.1205,65:45:FC:17:8C:7F
14.41119,0.2142961,3.02909,4A:6A:DD:11:0F:57
14.99939,2.312963,-16.49717,65:45:FC:17:8C:7F
16.41612,2.282557,1.13146,4A:6A:DD:11:0F:57
17.00383,-0.4679851,-16.87288,65:45:FC:17:8C:7F
18.41778,4.347446,-0.7630747,4A:6A:DD:11:0F:57
19.00569,-3.245358,-17.24813,65:45:FC:17:8C:7F
20.41845,6.411314,-2.656676,4A:6A:DD:11:0F:57
21.00851,-6.02406,-17.62354,65:45:FC:17:8C:7F
22.43457,8.491119,-4.564898,4A:6A:DD:11:0F:57
23.02444,-8.057673,-17.68532,65:45:FC:17:8C:7F
24.43787,10.5577,-6.46098,4A:6A:DD:11:0F:57
25.02613,-7.800723,-16.38165,65:45:FC:17:8C:7F
26.44004,12.62312,-8.356001,4A:6A:DD:11:0F:57
27.03014,-6.085154,-14.19082,65:45:FC:17:8C:7F
28.44951,14.69606,-10.25793,4A:6A:DD:11:0F:57
29.04148,-4.342022,-11.97933,65:45:FC:17:8C:7F
30.45901,16.15728,-11.89854,4A:6A:DD:11:0F:57
31.05108,-2.600402,-9.76976,65:45:FC:17:8C:7F
32.4684,15.06407,-13.05948,4A:6A:DD:11:0F:57
33.06177,-0.8578308,-7.558985,65:45:FC:17:8C:7F
34.47994,12.39728,-13.93716,4A:6A:DD:11:0F:57
35.07199,0.8843246,-5.348739,65:45:FC:17:8C:7F
36.4929,9.718849,-14.81349,4A:6A:DD:11:0F:57
37.08663,2.630316,-3.133627,65:45:FC:17:8C:7F
38.49752,7.051507,-15.68618,4A:6A:DD:11:0F:57
39.09183,4.368125,-0.9288979,65:45:FC:17:8C:7F
40.49807,4.3896,-16.5571,4A:6A:DD:11:0F:57
41.1073,6.114838,1.287131,65:45:FC:17:8C:7F
42.51408,1.707106,-17.43474,4A:6A:DD:11:0F:57
43.11378,7.853757,3.493274,65:45:FC:17:8C:7F
44.52032,-0.9623839,-18.30814,4A:6A:DD:11:0F:57
45.12902,9.600266,5.709039,65:45:FC:17:8C:7F
46.53415,-3.494083,-19.11425,4A:6A:DD:11:0F:57
47.14049,11.34351,7.920664,65:45:FC:17:8C:7F
48.54374,-4.559526,-18.39688,4A:6A:DD:11:0F:57
49.14437,12.17765,9.581515,65:45:FC:17:8C:7F
50.5551,-4.046577,-15.90484,4A:6A:DD:11:0F:57
51.15204,10.4908,10.28118,65:45:FC:17:8C:7F
52.5604,-3.315738,-13.19422,4A:6A:DD:11:0F:57
53.16039,7.69228,10.55288,65:45:FC:17:8C:7F
54.56991,-2.583365,-10.47791,4A:6A:DD:11:0F:57
55.17006,4.891916,10.82476,65:45:FC:17:8C:7F
56.57478,-1.866122,-7.817715,4A:6A:DD:11:0F:57
57.17154,2.102953,11.09554,65:45:FC:17:8C:7F
58.57698,-0.2146494,-6.486281,4A:6A:DD:11:0F:57
59.18201,-0.6985287,11.36753,65:45:FC:17:8C:7F
60.59299,2.585229,-6.151646,4A:6A:DD:11:0F:57
61.19315,-3.500944,11.6396,65:45:FC:17:8C:7F
62.59854,5.373525,-5.821504,4A:6A:DD:11:0F:57
63.19661,-6.292671,11.91066,65:45:FC:17:8C:7F
64.60753,8.166604,-5.490795,4A:6A:DD:11:0F:57
65.1982,-9.081776,12.18145,65:45:FC:17:8C:7F
